fdc_id,food_name,data_type,food_category,calories,carbs_g,calcium_mg,fat_g,protein_g,saturated_fat_g,fiber_g,iron_mg,sodium_mg,sugar_g,cholesterol_mg,health_score,food_type,food_display_name,preparation_method,food_label,food_group_clean
167731,"Babyfood, cereal, rice with pears and apple, dry, instant fortified",SR Legacy,Baby Foods,389.0,88.5,38.0,0.9,6.6,0.185,2.6,9.0,2.0,1.35,0.0,55,Grains,"Babyfood, cereal, rice with pears and apple, instant fortified",dry,"Babyfood, cereal, rice with pears and apple, instant fortified (dry)",Grains
173333,"Lasagna, cheese, frozen, prepared",SR Legacy,"Meals, Entrees, and Side Dishes",130.0,13.8,111.0,5.33,6.54,2.11,1.7,1.27,284.0,4.23,13.0,55,Dairy,"Lasagna, cheese","frozen, prepared","Lasagna, cheese (frozen, prepared)",Dairy
169139,"Beans, navy, mature seeds, sprouted, raw",SR Legacy,Vegetables and Vegetable Products,67.0,13.0,15.0,0.7,6.15,0.085,2.1,1.93,13.0,1.6,0.0,55,Vegetables,"Beans, navy, mature seeds, sprouted",raw,"Beans, navy, mature seeds, sprouted (raw)",Vegetables
170552,"Seeds, breadnut tree seeds, raw",SR Legacy,Nut and Seed Products,217.0,46.3,98.0,0.99,5.97,0.267,3.3,2.09,31.0,3.2,0.0,55,Grains,"Seeds, breadnut tree seeds",raw,"Seeds, breadnut tree seeds (raw)",Grains
168080,"Restaurant, Chinese, shrimp and vegetables",SR Legacy,Restaurant Foods,78.0,4.52,36.0,4.05,5.9,0.633,1.4,0.72,375.0,2.16,36.0,55,Vegetables,"Restaurant, Chinese, shrimp and vegetables",unspecified,"Restaurant, Chinese, shrimp and vegetables",Vegetables
174814,"Beverages, CYTOSPORT, Muscle Milk, ready-to-drink",SR Legacy,Beverages,52.0,2.28,69.0,2.17,5.87,0.362,0.2,1.3,95.0,0.78,2.0,55,Dairy,"Beverages, CYTOSPORT, Muscle Milk, ready-to-drink",unspecified,"Beverages, CYTOSPORT, Muscle Milk, ready-to-drink",Dairy
170478,"Winged bean leaves, raw",SR Legacy,Vegetables and Vegetable Products,74.0,14.1,224.0,1.1,5.85,0.272,2.1,4.0,9.0,1.6,0.0,55,Vegetables,Winged bean leaves,raw,Winged bean leaves (raw),Vegetables
168458,"Seaweed, laver, raw",SR Legacy,Vegetables and Vegetable Products,146.0,5.11,70.0,0.28,5.81,0.061,0.3,1.8,48.0,0.49,0.0,55,Vegetables,"Seaweed, laver",raw,"Seaweed, laver (raw)",Vegetables
168391,"Balsam-pear (bitter gourd), leafy tips, raw",SR Legacy,Vegetables and Vegetable Products,30.0,3.29,84.0,0.69,5.3,0.114,2.1,2.04,11.0,1.6,0.0,55,Vegetables,"Balsam-pear (bitter gourd), leafy tips",raw,"Balsam-pear (bitter gourd), leafy tips (raw)",Vegetables
168531,"Drumstick leaves, cooked, boiled, drained, with salt",SR Legacy,Vegetables and Vegetable Products,60.0,11.2,151.0,0.93,5.27,0.114,2.0,2.32,245.0,1.0,0.0,55,Vegetables,Drumstick leaves,"cooked, boiled, drained, with salt","Drumstick leaves (cooked, boiled, drained, with salt)",Vegetables
168417,"Drumstick leaves, cooked, boiled, drained, without salt",SR Legacy,Vegetables and Vegetable Products,251.0,11.2,151.0,0.93,5.27,0.152,2.0,2.32,9.0,1.0,0.0,55,Vegetables,Drumstick leaves,"cooked, boiled, drained, without salt","Drumstick leaves (cooked, boiled, drained, without salt)",Vegetables
170086,"Beans, pinto, mature seeds, sprouted, raw",SR Legacy,Vegetables and Vegetable Products,62.0,11.6,43.0,0.9,5.25,0.109,2.1,1.97,153.0,1.6,0.0,55,Vegetables,"Beans, pinto, mature seeds, sprouted",raw,"Beans, pinto, mature seeds, sprouted (raw)",Vegetables
169907,"Longans, dried",SR Legacy,Fruits and Fruit Juices,286.0,74.0,45.0,0.4,4.9,0.0,1.0,5.4,48.0,10.4,0.0,55,Fruits,Longans,dried,Longans (dried),Fruits
169328,"Broadbeans, immature seeds, cooked, boiled, drained, with salt",SR Legacy,Vegetables and Vegetable Products,62.0,10.1,18.0,0.5,4.8,0.142,2.1,1.5,277.0,1.6,0.0,55,Vegetables,"Broadbeans, immature seeds","cooked, boiled, drained, with salt","Broadbeans, immature seeds (cooked, boiled, drained, with salt)",Vegetables
168419,"Jute, potherb, raw",SR Legacy,Vegetables and Vegetable Products,34.0,5.8,208.0,0.25,4.65,0.038,2.1,4.76,8.0,1.6,0.0,55,Vegetables,"Jute, potherb",raw,"Jute, potherb (raw)",Vegetables
170078,"Eppaw, raw",SR Legacy,Vegetables and Vegetable Products,150.0,31.7,110.0,1.8,4.6,0.114,2.1,1.15,12.0,1.6,0.0,55,Vegetables,Eppaw,raw,Eppaw (raw),Vegetables
169405,"Fiddlehead ferns, raw",SR Legacy,Vegetables and Vegetable Products,143.0,5.54,32.0,0.4,4.55,0.114,2.1,1.31,1.0,1.6,0.0,55,Vegetables,Fiddlehead ferns,raw,Fiddlehead ferns (raw),Vegetables
168584,"Fiddlehead ferns, frozen, unprepared",SR Legacy,Vegetables and Vegetable Products,34.0,5.74,24.0,0.35,4.31,0.114,2.1,0.73,0.0,1.6,0.0,55,Vegetables,Fiddlehead ferns,"frozen, unprepared","Fiddlehead ferns (frozen, unprepared)",Vegetables
169138,"Mung beans, mature seeds, sprouted, cooked, stir-fried",SR Legacy,Vegetables and Vegetable Products,50.0,10.6,13.0,0.21,4.3,0.039,1.9,1.9,9.0,1.6,0.0,55,Vegetables,"Mung beans, mature seeds, sprouted","cooked, stir-fried","Mung beans, mature seeds, sprouted (cooked, stir-fried)",Vegetables
170136,"Taro, tahitian, cooked, with salt",SR Legacy,Vegetables and Vegetable Products,182.0,6.85,149.0,0.68,4.16,0.139,2.1,1.56,290.0,1.6,0.0,55,Vegetables,"Taro, tahitian","cooked, with salt","Taro, tahitian (cooked, with salt)",Vegetables
170455,"Taro, tahitian, cooked, without salt",SR Legacy,Vegetables and Vegetable Products,44.0,6.85,149.0,0.68,4.16,0.139,2.1,1.56,54.0,1.6,0.0,55,Vegetables,"Taro, tahitian","cooked, without salt","Taro, tahitian (cooked, without salt)",Vegetables
172073,"McDONALD'S, Bacon Ranch Salad without chicken",SR Legacy,Fast Foods,253.0,4.2,63.0,3.64,4.14,1.51,1.5,0.67,132.0,2.14,12.0,55,Meat & Poultry,"McDONALD'S, Bacon Ranch Salad without chicken",unspecified,"McDONALD'S, Bacon Ranch Salad without chicken",Meat & Poultry
170382,"Broccoli raab, cooked",SR Legacy,Vegetables and Vegetable Products,104.0,3.12,118.0,0.52,3.83,0.089,2.8,1.27,56.0,0.62,0.0,55,Vegetables,Broccoli raab,cooked,Broccoli raab (cooked),Vegetables
170095,"Radish seeds, sprouted, raw",SR Legacy,Vegetables and Vegetable Products,43.0,3.6,51.0,2.53,3.81,0.767,2.1,0.86,6.0,1.6,0.0,55,Vegetables,"Radish seeds, sprouted",raw,"Radish seeds, sprouted (raw)",Vegetables
169354,"Jute, potherb, cooked, boiled, drained, with salt",SR Legacy,Vegetables and Vegetable Products,153.0,7.29,211.0,0.2,3.68,0.03,2.0,3.14,247.0,1.0,0.0,55,Vegetables,"Jute, potherb","cooked, boiled, drained, with salt","Jute, potherb (cooked, boiled, drained, with salt)",Vegetables
168420,"Jute, potherb, cooked, boiled, drained, without salt",SR Legacy,Vegetables and Vegetable Products,153.0,7.29,211.0,0.2,3.68,0.03,2.0,3.14,11.0,1.0,0.0,55,Vegetables,"Jute, potherb","cooked, boiled, drained, without salt","Jute, potherb (cooked, boiled, drained, without salt)",Vegetables
168495,"Balsam-pear (bitter gourd), leafy tips, cooked, boiled, drained, with salt",SR Legacy,Vegetables and Vegetable Products,32.0,6.16,42.0,0.2,3.6,0.114,1.9,1.02,249.0,1.04,0.0,55,Vegetables,"Balsam-pear (bitter gourd), leafy tips","cooked, boiled, drained, with salt","Balsam-pear (bitter gourd), leafy tips (cooked, boiled, drained, with salt)",Vegetables
168392,"Balsam-pear (bitter gourd), leafy tips, cooked, boiled, drained, without salt",SR Legacy,Vegetables and Vegetable Products,34.0,6.68,42.0,0.2,3.6,0.032,1.9,1.02,13.0,1.04,0.0,55,Vegetables,"Balsam-pear (bitter gourd), leafy tips","cooked, boiled, drained, without salt","Balsam-pear (bitter gourd), leafy tips (cooked, boiled, drained, without salt)",Vegetables
172288,"Babyfood, dinner, broccoli and chicken, junior",SR Legacy,Baby Foods,259.0,6.34,37.0,2.48,3.59,0.51,1.4,0.52,17.0,1.43,13.0,55,Meat & Poultry,"Babyfood, dinner, broccoli and chicken, junior",unspecified,"Babyfood, dinner, broccoli and chicken, junior",Meat & Poultry
170355,"Yogurt parfait, lowfat, with fruit and granola",SR Legacy,Fast Foods,84.0,15.9,105.0,1.01,3.36,0.525,1.1,0.49,49.0,11.7,3.0,55,Fruits,"Yogurt parfait, lowfat, with fruit and granola",unspecified,"Yogurt parfait, lowfat, with fruit and granola",Fruits
170011,"Peas, edible-podded, boiled, drained, without salt",SR Legacy,Vegetables and Vegetable Products,42.0,7.05,42.0,0.23,3.27,0.044,2.8,1.97,4.0,3.99,0.0,55,Vegetables,"Peas, edible-podded","boiled, drained, without salt","Peas, edible-podded (boiled, drained, without salt)",Vegetables
170509,"Peas, edible-podded, cooked, boiled, drained, with salt",SR Legacy,Vegetables and Vegetable Products,166.0,6.46,42.0,0.23,3.27,0.044,2.8,1.97,240.0,3.99,0.0,55,Vegetables,"Peas, edible-podded","cooked, boiled, drained, with salt","Peas, edible-podded (cooked, boiled, drained, with salt)",Vegetables
169994,"Chives, raw",SR Legacy,Vegetables and Vegetable Products,30.0,4.35,92.0,0.73,3.27,0.146,2.5,1.6,3.0,1.85,0.0,55,Vegetables,Chives,raw,Chives (raw),Vegetables
168534,"Lambsquarters, cooked, boiled, drained, with salt",SR Legacy,Vegetables and Vegetable Products,134.0,5.0,258.0,0.7,3.2,0.052,2.1,0.7,265.0,0.62,0.0,55,Vegetables,Lambsquarters,"cooked, boiled, drained, with salt","Lambsquarters (cooked, boiled, drained, with salt)",Vegetables
169245,"Lambsquarters, cooked, boiled, drained, without salt",SR Legacy,Vegetables and Vegetable Products,134.0,5.0,258.0,0.7,3.2,0.052,2.1,0.7,29.0,0.62,0.0,55,Vegetables,Lambsquarters,"cooked, boiled, drained, without salt","Lambsquarters (cooked, boiled, drained, without salt)",Vegetables
170381,"Broccoli raab, raw",SR Legacy,Vegetables and Vegetable Products,92.0,2.85,108.0,0.49,3.17,0.083,2.7,2.14,33.0,0.38,0.0,55,Vegetables,Broccoli raab,raw,Broccoli raab (raw),Vegetables
170380,"Broccoli, frozen, spears, cooked, boiled, drained, without salt",SR Legacy,Vegetables and Vegetable Products,116.0,5.36,51.0,0.11,3.1,0.018,3.0,0.61,24.0,1.47,0.0,55,Vegetables,"Broccoli, spears","frozen, cooked, boiled, drained, without salt","Broccoli, spears (frozen, cooked, boiled, drained, without salt)",Vegetables
170014,"Peas, green, canned, seasoned, solids and liquids",SR Legacy,Vegetables and Vegetable Products,50.0,9.25,15.0,0.27,3.09,0.048,2.0,1.2,254.0,1.6,0.0,55,Vegetables,"Peas, green, seasoned, solids and liquids",canned,"Peas, green, seasoned, solids and liquids (canned)",Vegetables
169957,"Mung beans, mature seeds, sprouted, raw",SR Legacy,Vegetables and Vegetable Products,126.0,5.94,13.0,0.18,3.04,0.046,1.8,0.91,6.0,4.13,0.0,55,Vegetables,"Mung beans, mature seeds, sprouted",raw,"Mung beans, mature seeds, sprouted (raw)",Vegetables
168524,"Collards, frozen, chopped, cooked, boiled, drained, with salt",SR Legacy,Vegetables and Vegetable Products,151.0,7.1,210.0,0.41,2.97,0.04,2.8,1.12,286.0,0.57,0.0,55,Vegetables,"Collards, chopped","frozen, cooked, boiled, drained, with salt","Collards, chopped (frozen, cooked, boiled, drained, with salt)",Vegetables
169996,"Collards, frozen, chopped, cooked, boiled, drained, without salt",SR Legacy,Vegetables and Vegetable Products,151.0,7.1,210.0,0.41,2.97,0.06,2.8,1.12,50.0,0.57,0.0,55,Vegetables,"Collards, chopped","frozen, cooked, boiled, drained, without salt","Collards, chopped (frozen, cooked, boiled, drained, without salt)",Vegetables
168494,"Asparagus, frozen, cooked, boiled, drained, with salt",SR Legacy,Vegetables and Vegetable Products,74.0,1.92,18.0,0.42,2.95,0.096,1.6,0.56,240.0,0.32,0.0,55,Vegetables,Asparagus,"frozen, cooked, boiled, drained, with salt","Asparagus (frozen, cooked, boiled, drained, with salt)",Vegetables
169355,"Kale, cooked, boiled, drained, with salt",SR Legacy,Vegetables and Vegetable Products,44.0,5.3,150.0,1.21,2.94,0.156,2.3,0.84,252.0,1.21,0.0,55,Vegetables,Kale,"cooked, boiled, drained, with salt","Kale (cooked, boiled, drained, with salt)",Vegetables
169356,"Kale, frozen, cooked, boiled, drained, with salt",SR Legacy,Vegetables and Vegetable Products,151.0,5.3,150.0,1.21,2.94,0.158,2.3,0.84,252.0,1.21,0.0,55,Vegetables,Kale,"frozen, cooked, boiled, drained, with salt","Kale (frozen, cooked, boiled, drained, with salt)",Vegetables
169240,"Kale, frozen, cooked, boiled, drained, without salt",SR Legacy,Vegetables and Vegetable Products,151.0,5.3,150.0,1.21,2.94,0.158,2.3,0.84,16.0,1.21,0.0,55,Vegetables,Kale,"frozen, cooked, boiled, drained, without salt","Kale (frozen, cooked, boiled, drained, without salt)",Vegetables
175226,SILK Vanilla soy yogurt (single serving size),SR Legacy,Legumes and Legume Products,368.0,14.7,176.0,1.76,2.94,0.0,0.6,0.85,12.0,10.6,0.0,55,Dairy,SILK Vanilla soy yogurt (single serving size),unspecified,SILK Vanilla soy yogurt (single serving size),Dairy
170452,"Potatoes, french fried, shoestring, salt added in processing, frozen, oven-heated",SR Legacy,Vegetables and Vegetable Products,194.0,31.7,12.0,6.76,2.9,1.27,2.8,0.8,400.0,0.31,0.0,55,Vegetables,"Potatoes, shoestring, salt added in processing","french fried, frozen, oven-heated","Potatoes, shoestring, salt added in processing (french fried, frozen, oven-heated)",Vegetables
170038,"Potatoes, scalloped, home-prepared with butter",SR Legacy,Vegetables and Vegetable Products,88.0,10.8,57.0,3.68,2.87,2.26,1.9,0.57,335.0,1.6,12.0,55,Vegetables,"Potatoes, scalloped",home-prepared with butter,"Potatoes, scalloped (home-prepared with butter)",Vegetables
170525,"Potatoes, scalloped, home-prepared with margarine",SR Legacy,Vegetables and Vegetable Products,88.0,10.8,57.0,3.68,2.87,1.38,1.9,0.57,335.0,1.6,6.0,55,Vegetables,"Potatoes, scalloped",home-prepared with margarine,"Potatoes, scalloped (home-prepared with margarine)",Vegetables
168462,"Spinach, raw",SR Legacy,Vegetables and Vegetable Products,97.0,3.63,99.0,0.39,2.86,0.063,2.2,2.71,79.0,0.42,0.0,55,Vegetables,Spinach,raw,Spinach (raw),Vegetables
170010,"Peas, edible-podded, raw",SR Legacy,Vegetables and Vegetable Products,176.0,7.55,43.0,0.2,2.8,0.039,2.6,2.08,4.0,4.0,0.0,55,Vegetables,"Peas, edible-podded",raw,"Peas, edible-podded (raw)",Vegetables
169222,"Yardlong bean, raw",SR Legacy,Vegetables and Vegetable Products,47.0,8.35,50.0,0.4,2.8,0.105,2.1,0.47,4.0,1.6,0.0,55,Vegetables,Yardlong bean,raw,Yardlong bean (raw),Vegetables
169310,"Taro, tahitian, raw",SR Legacy,Vegetables and Vegetable Products,44.0,6.91,129.0,0.97,2.79,0.197,2.1,1.3,50.0,1.6,0.0,55,Vegetables,"Taro, tahitian",raw,"Taro, tahitian (raw)",Vegetables
172075,"McDONALD'S, Fruit 'n Yogurt Parfait",SR Legacy,Fast Foods,439.0,20.7,86.0,1.3,2.73,0.041,1.0,0.45,58.0,12.8,5.0,55,Fruits,"McDONALD'S, Fruit 'n Yogurt Parfait",unspecified,"McDONALD'S, Fruit 'n Yogurt Parfait",Fruits
170544,"Taro, leaves, cooked, steamed, with salt",SR Legacy,Vegetables and Vegetable Products,100.0,3.89,86.0,0.41,2.72,0.083,2.0,1.18,238.0,1.6,0.0,55,Vegetables,"Taro, leaves","cooked, steamed, with salt","Taro, leaves (cooked, steamed, with salt)",Vegetables
170118,"Potatoes, french fried, all types, salt not added in processing, frozen, oven-heated",SR Legacy,Vegetables and Vegetable Products,168.0,28.7,12.0,5.22,2.66,1.03,2.6,0.74,32.0,0.28,0.0,55,Vegetables,"Potatoes, all types, salt not added in processing","french fried, frozen, oven-heated","Potatoes, all types, salt not added in processing (french fried, frozen, oven-heated)",Vegetables
169239,"Kale, frozen, unprepared",SR Legacy,Vegetables and Vegetable Products,116.0,4.88,136.0,0.46,2.66,0.059,2.0,0.93,15.0,0.85,0.0,55,Vegetables,Kale,"frozen, unprepared","Kale (frozen, unprepared)",Vegetables
175227,SILK Plain soy yogurt,SR Legacy,Legumes and Legume Products,276.0,9.69,132.0,1.76,2.64,0.22,0.4,0.05,13.0,5.29,0.0,55,Dairy,SILK Plain soy yogurt,unspecified,SILK Plain soy yogurt,Dairy
168528,"Cowpeas, young pods with seeds, cooked, boiled, drained, with salt",SR Legacy,Vegetables and Vegetable Products,34.0,7.0,55.0,0.3,2.6,0.079,2.1,0.7,239.0,1.6,0.0,55,Vegetables,"Cowpeas, young pods with seeds","cooked, boiled, drained, with salt","Cowpeas, young pods with seeds (cooked, boiled, drained, with salt)",Vegetables
169221,"Cowpeas, young pods with seeds, cooked, boiled, drained, without salt",SR Legacy,Vegetables and Vegetable Products,34.0,7.0,55.0,0.3,2.6,0.079,2.1,0.7,3.0,1.6,0.0,55,Vegetables,"Cowpeas, young pods with seeds","cooked, boiled, drained, without salt","Cowpeas, young pods with seeds (cooked, boiled, drained, without salt)",Vegetables
168407,"Cress, garden, raw",SR Legacy,Vegetables and Vegetable Products,32.0,5.5,81.0,0.7,2.6,0.023,1.1,1.3,14.0,4.4,0.0,55,Vegetables,"Cress, garden",raw,"Cress, garden (raw)",Vegetables
169387,"Arugula, raw",SR Legacy,Vegetables and Vegetable Products,105.0,3.65,160.0,0.66,2.58,0.086,1.6,1.46,27.0,2.05,0.0,55,Vegetables,Arugula,raw,Arugula (raw),Vegetables
168508,"Beet greens, cooked, boiled, drained, with salt",SR Legacy,Vegetables and Vegetable Products,113.0,5.46,114.0,0.2,2.57,0.031,2.9,1.9,477.0,0.6,0.0,55,Vegetables,Beet greens,"cooked, boiled, drained, with salt","Beet greens (cooked, boiled, drained, with salt)",Vegetables
170376,"Beet greens, cooked, boiled, drained, without salt",SR Legacy,Vegetables and Vegetable Products,115.0,5.46,114.0,0.2,2.57,0.031,2.9,1.9,241.0,0.6,0.0,55,Vegetables,Beet greens,"cooked, boiled, drained, without salt","Beet greens (cooked, boiled, drained, without salt)",Vegetables
170032,"Potatoes, raw, skin",SR Legacy,Vegetables and Vegetable Products,58.0,12.4,30.0,0.1,2.57,0.026,2.5,3.24,10.0,1.6,0.0,55,Vegetables,"Potatoes, skin",raw,"Potatoes, skin (raw)",Vegetables
747447,"Broccoli, raw",Foundation,Vegetables and Vegetable Products,31.0,3.8,46.0,0.34,2.57,0.039,0.0,0.69,36.0,1.4,0.0,55,Vegetables,Broccoli,raw,Broccoli (raw),Vegetables
170503,"Mustard greens, cooked, boiled, drained, with salt",SR Legacy,Vegetables and Vegetable Products,110.0,4.51,118.0,0.47,2.56,0.012,2.0,0.87,252.0,1.41,0.0,55,Vegetables,Mustard greens,"cooked, boiled, drained, with salt","Mustard greens (cooked, boiled, drained, with salt)",Vegetables
169257,"Mustard greens, cooked, boiled, drained, without salt",SR Legacy,Vegetables and Vegetable Products,110.0,4.51,118.0,0.47,2.56,0.012,2.0,0.87,9.0,1.41,0.0,55,Vegetables,Mustard greens,"cooked, boiled, drained, without salt","Mustard greens (cooked, boiled, drained, without salt)",Vegetables
168513,"Brussels sprouts, cooked, boiled, drained, with salt",SR Legacy,Vegetables and Vegetable Products,36.0,7.1,36.0,0.5,2.55,0.102,2.6,1.2,257.0,1.74,0.0,55,Vegetables,Brussels sprouts,"cooked, boiled, drained, with salt","Brussels sprouts (cooked, boiled, drained, with salt)",Vegetables
169971,"Brussels sprouts, cooked, boiled, drained, without salt",SR Legacy,Vegetables and Vegetable Products,36.0,7.1,36.0,0.5,2.55,0.102,2.6,1.2,21.0,1.74,0.0,55,Vegetables,Brussels sprouts,"cooked, boiled, drained, without salt","Brussels sprouts (cooked, boiled, drained, without salt)",Vegetables
169359,"Yardlong bean, cooked, boiled, drained, with salt",SR Legacy,Vegetables and Vegetable Products,196.0,9.17,44.0,0.1,2.53,0.026,2.1,0.98,240.0,1.6,0.0,55,Vegetables,Yardlong bean,"cooked, boiled, drained, with salt","Yardlong bean (cooked, boiled, drained, with salt)",Vegetables
169223,"Yardlong bean, cooked, boiled, drained, without salt",SR Legacy,Vegetables and Vegetable Products,47.0,9.18,44.0,0.1,2.53,0.026,2.1,0.98,4.0,1.6,0.0,55,Vegetables,Yardlong bean,"cooked, boiled, drained, without salt","Yardlong bean (cooked, boiled, drained, without salt)",Vegetables
170437,"Potatoes, french fried, crinkle or regular cut, salt added in processing, frozen, oven-heated",SR Legacy,Vegetables and Vegetable Products,161.0,27.5,13.0,5.13,2.51,1.08,2.3,0.75,391.0,0.29,0.0,55,Vegetables,"Potatoes, crinkle or regular cut, salt added in processing","french fried, frozen, oven-heated","Potatoes, crinkle or regular cut, salt added in processing (french fried, frozen, oven-heated)",Vegetables
168090,"Babyfood, banana juice with low fat yogurt",SR Legacy,Baby Foods,86.0,17.5,79.0,0.8,2.5,0.517,0.4,0.2,37.0,13.3,3.0,55,Dairy,"Babyfood, banana juice with low fat yogurt",unspecified,"Babyfood, banana juice with low fat yogurt",Dairy
169764,"Potatoes, yellow fleshed, french fried, frozen, unprepared",SR Legacy,Vegetables and Vegetable Products,162.0,25.0,9.0,5.84,2.47,1.43,2.2,0.48,300.0,0.37,0.0,55,Vegetables,"Potatoes, yellow fleshed","french fried, frozen, unprepared","Potatoes, yellow fleshed (french fried, frozen, unprepared)",Vegetables
